Timestamp,SIM,RSSI,Network,Distance
14 Aug 13:16:20,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:22,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:24,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:27,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:29,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:31,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:33,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:36,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:38,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:40,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:43,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:45,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:47,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:49,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:52,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:54,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:56,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:16:59,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:01,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:03,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:06,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:08,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:10,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:12,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:15,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:17,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:19,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:22,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:24,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:26,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:29,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:31,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:33,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:35,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:38,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:40,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:42,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:45,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:47,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:49,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:51,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:54,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:56,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:17:58,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:01,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:03,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:05,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:08,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:10,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:12,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:14,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:17,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:19,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:21,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:24,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:26,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:28,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:31,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:33,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:35,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:37,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:40,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:42,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:44,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:47,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:49,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:51,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:53,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:56,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:18:58,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:19:00,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 13:19:03,SIM1,-64 dBm,NR NSA 5G,1.0
14 Aug 12:56:26,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:56:28,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:30,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:33,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:35,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:37,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:40,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:42,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:44,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:47,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:49,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:51,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:53,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:56:56,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:56:58,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:00,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:03,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:05,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:07,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:10,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:12,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:14,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:16,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:19,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:21,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:23,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:26,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:28,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:30,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:33,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:35,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:37,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:39,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:42,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:44,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:46,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:49,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:51,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:53,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:55,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:57:58,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:00,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:02,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:05,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:07,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:09,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:12,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:14,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:16,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:18,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:21,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:23,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:25,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:28,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:30,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:32,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:35,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:37,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:39,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:41,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:44,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:46,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:48,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:51,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:53,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:58:55,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:58:58,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:59:00,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:02,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:04,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:07,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:09,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:59:11,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:59:14,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:16,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:18,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:59:21,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:23,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:25,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:27,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:30,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:32,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:34,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:59:37,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:59:39,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 12:59:41,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:44,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:46,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:48,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:50,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:53,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:55,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 12:59:57,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 13:00:00,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 13:00:02,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 13:00:04,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 13:00:07,SIM1,-71 dBm,NR NSA 5G,2.0
14 Aug 13:00:09,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 13:00:11,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 13:00:13,SIM1,-72 dBm,NR NSA 5G,2.0
14 Aug 13:28:22,SIM1,-89 dBm,NR NSA 5G,3.0
14 Aug 13:28:24,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:27,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:29,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:31,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:34,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:36,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:38,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:40,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:43,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:45,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:47,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:28:50,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:28:52,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:28:54,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:56,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:28:59,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:01,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:03,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:06,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:08,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:10,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:12,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:15,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:29:17,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:19,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:29:22,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:29:24,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:26,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:29,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:31,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:33,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:35,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:38,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:29:40,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:29:42,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:29:45,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:47,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:49,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:52,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:54,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:29:56,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:29:58,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:01,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:03,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:05,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:08,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:10,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:12,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:14,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:17,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:19,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:21,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:24,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:26,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:28,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:31,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:33,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:30:35,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:37,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:40,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:42,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:44,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:47,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:49,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:51,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:53,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:56,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:30:58,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:00,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:03,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:05,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:07,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:10,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:12,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:14,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:16,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:19,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:21,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:23,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:26,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:28,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:30,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:32,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:35,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:37,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:39,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:42,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:44,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:46,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:49,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:51,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:53,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:31:55,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:31:58,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:32:00,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:32:02,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:32:05,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:32:07,SIM1,-88 dBm,NR NSA 5G,3.0
14 Aug 13:32:09,SIM1,-87 dBm,NR NSA 5G,3.0
14 Aug 13:50:28,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:50:30,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:50:32,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:35,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:50:37,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:50:39,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:50:42,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:44,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:46,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:48,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:51,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:53,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:55,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:50:58,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:51:00,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:02,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:04,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:07,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:09,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:11,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:14,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:16,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:18,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:51:20,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:51:23,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:25,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:27,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:30,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:51:32,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:34,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:37,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:39,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:41,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:51:43,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:46,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:48,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:51:50,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:53,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:55,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:51:57,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:51:59,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:02,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:04,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:06,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:52:09,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:52:11,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:13,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:15,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:18,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:52:20,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:52:22,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:25,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:27,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:29,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:31,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:34,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:36,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:38,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:41,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:43,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:45,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:48,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:50,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:52,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:52:54,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:52:57,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:52:59,SIM1,-89 dBm,NR NSA 5G,6.0
14 Aug 13:53:01,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:04,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:06,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:08,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:10,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:13,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:15,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:17,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:20,SIM1,-88 dBm,NR NSA 5G,6.0
14 Aug 13:53:22,SIM1,-88 dBm,NR NSA 5G,6.0
