Timestamp,SIM,RSSI,Network,Distance
31 Jul 08:53:31, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:53:33, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:53:36, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:53:38, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:53:40, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:53:43, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:53:45, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:53:47, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:53:50, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:53:52, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:53:54, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:53:57, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:53:59, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:01, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:04, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:06, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:08, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:54:11, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:54:13, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:54:15, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:54:18, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:54:20, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:22, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:25, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:27, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:29, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:32, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:34, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:36, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:39, SIM1, -103 dBm, NR NSA 5G, 8.0
31 Jul 08:54:41, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 08:54:43, SIM1, -102 dBm, NR NSA 5G, 8.0
31 Jul 09:06:25, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:27, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:29, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:32, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:34, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:36, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:39, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:41, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:43, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:06:46, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:06:48, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:06:50, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:53, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:06:55, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:06:57, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:06:59, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:07:02, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:07:04, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:07:06, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:07:09, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:11, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:13, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:16, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:18, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:07:20, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:23, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:25, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:27, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:30, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:32, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:34, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:37, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:39, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:41, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:44, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:46, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:48, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:51, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:53, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:07:55, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:07:58, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:00, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:02, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:05, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:07, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:09, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:12, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:14, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:16, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:19, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:21, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:23, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:26, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:28, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:30, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:33, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:35, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:37, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:39, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:42, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:08:44, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:46, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:49, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:51, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:53, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:56, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:08:58, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:00, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:03, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:05, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:07, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:10, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:12, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:14, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:17, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:19, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:21, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:24, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:26, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:28, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:31, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:33, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:09:35, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:38, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:40, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:42, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:45, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:47, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:49, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:52, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:54, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:56, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:09:59, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:10:01, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:10:03, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:10:06, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:10:08, SIM1, -122 dBm, NR NSA 5G, 12.0
31 Jul 09:10:10, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:10:13, SIM1, -123 dBm, NR NSA 5G, 12.0
31 Jul 09:10:15, SIM1, -124 dBm, NR NSA 5G, 12.0
